country,date,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players
NO,2008-11-02,1,1657.0,0.0,1657.0,1657.0,1657.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-03,2,1802.5,0.0,1678.0,1678.0,1678.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-04,1,1688.0,0.0,1688.0,1688.0,1688.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-05,1,1708.0,0.0,1708.0,1708.0,1708.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-06,2,1916.0,2.0,1916.0,1914.4,1917.6,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-07,4,1892.75,0.0,1697.0,1697.0,1697.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-09,3,1483.3333333333333,11.5,1678.5,1669.3,1687.7,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-10,1,1681.0,0.0,1681.0,1681.0,1681.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-12,1,1061.0,0.0,1061.0,1061.0,1061.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-13,3,1572.3333333333333,0.0,1668.0,1668.0,1668.0,3,1,97.78,0.0,0.0,0.0,0.0,1
NO,2008-11-17,1,1980.0,0.0,1980.0,1980.0,1980.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-18,2,1676.5,7.5,1676.5,1670.5,1682.5,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-19,2,1640.5,9.5,1640.5,1632.9,1648.1,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-20,2,1798.0,0.0,1613.0,1613.0,1613.0,2,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-21,1,1601.0,0.0,1601.0,1601.0,1601.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-23,1,1281.0,0.0,1281.0,1281.0,1281.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-24,3,1344.6666666666667,0.0,1422.0,1422.0,1422.0,3,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-25,1,1532.0,0.0,1532.0,1532.0,1532.0,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-26,2,1606.5,7.5,1606.5,1600.5,1612.5,1,0,0.0,0.0,0.0,0.0,0.0,0
NO,2008-11-28,3,1741.0,27.5,1641.5,1619.5,1663.5,2,0,0.0,0.0,0.0,0.0,0.0,0
