country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
DE,2007-12-29,2,4,1385.0,1.0,1385.0,1384.2,1385.8,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2007-12-30,2,10,1389.0,8.854377448471462,1387.0,1379.4,1399.4,2,0,0.0,0.0,0.0,0.0,0.0,0,4,6,40.0,60.0
DE,2008-01-02,2,6,1377.0,5.656854249492381,1373.0,1373.0,1382.6,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-01-03,2,2,1368.0,0.0,1368.0,1368.0,1368.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-01-04,2,4,1352.5,3.5,1352.5,1349.7,1355.3,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2008-01-05,2,4,1375.5,6.5,1375.5,1370.3,1380.7,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-01-06,2,2,1371.0,0.0,1371.0,1371.0,1371.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-01-07,2,2,1381.0,0.0,1381.0,1381.0,1381.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-01-08,2,4,1403.0,9.0,1403.0,1395.8,1410.2,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-01-09,2,2,1400.0,0.0,1400.0,1400.0,1400.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
DE,2008-01-10,2,4,1399.5,10.5,1399.5,1391.1,1407.9,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-01-11,2,4,1430.5,6.5,1430.5,1425.3,1435.7,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-01-12,2,6,1427.3333333333333,7.408703590297622,1426.0,1420.4,1434.8,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-01-13,2,10,1446.8,8.423775875461075,1447.0,1437.6,1456.4,2,0,0.0,0.0,0.0,0.0,0.0,0,6,4,60.0,40.0
DE,2008-01-14,2,4,1444.5,3.5,1444.5,1441.7,1447.3,2,0,0.0,0.0,0.0,0.0,0.0,0,2,2,50.0,50.0
DE,2008-01-15,2,8,1456.75,8.257572282456872,1455.5,1448.5,1466.0,2,0,0.0,0.0,0.0,0.0,0.0,0,6,2,75.0,25.0
DE,2008-01-17,2,2,1474.0,0.0,1474.0,1474.0,1474.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-01-18,2,4,1460.0,6.0,1460.0,1455.2,1464.8,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2008-01-19,2,4,1437.5,6.5,1437.5,1432.3,1442.7,2,0,0.0,0.0,0.0,0.0,0.0,0,0,4,0.0,100.0
DE,2008-01-20,2,6,1419.0,5.354126134736337,1420.0,1413.6,1424.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-01-22,2,6,1413.0,4.546060565661952,1414.0,1408.4,1417.2,2,0,0.0,0.0,0.0,0.0,0.0,0,2,4,33.33333333333333,66.66666666666666
DE,2008-01-24,2,2,1428.0,0.0,1428.0,1428.0,1428.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-01-28,2,6,1402.0,8.831760866327848,1399.0,1394.2,1411.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,100.0
DE,2008-01-29,2,12,1412.0,9.556847457887631,1410.5,1402.0,1423.5,2,0,0.0,0.0,0.0,0.0,0.0,0,8,4,66.66666666666666,33.33333333333333
DE,2008-02-01,2,4,1451.0,8.0,1451.0,1444.6,1457.4,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-02-02,2,4,1475.0,3.0,1475.0,1472.6,1477.4,2,0,0.0,0.0,0.0,0.0,0.0,0,4,0,100.0,0.0
DE,2008-02-03,2,2,1482.0,0.0,1482.0,1482.0,1482.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,100.0,0.0
DE,2008-02-04,2,2,1485.0,0.0,1485.0,1485.0,1485.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
DE,2008-02-06,2,2,1467.0,0.0,1467.0,1467.0,1467.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,100.0
