country,date,active_players,rating_count,rating_mean,rating_std,rating_median,rating_p10,rating_p90,rating_players,accuracy_count,accuracy_mean,accuracy_std,accuracy_median,accuracy_p10,accuracy_p90,accuracy_players,win_count,loss_count,win_percentage,loss_percentage
GB,2008-03-12,6,12,1437.5,9.5,1437.5,1429.9,1445.1,6,0,0.0,0.0,0.0,0.0,0.0,0,6,0,100.0,0.0
GB,2008-03-13,19,39,1503.8461538461538,4.189935029992178,1522.0,1519.6,1527.6,19,0,0.0,0.0,0.0,0.0,0.0,0,13,12,52.0,48.0
GB,2008-03-14,12,18,1543.0000000000002,0.0,1422.0,1422.0,1422.0,12,0,0.0,0.0,0.0,0.0,0.0,0,16,2,88.88888888888889,11.11111111111111
GB,2008-03-15,22,22,1637.7727272727273,0.0,1838.0,1838.0,1838.0,22,0,0.0,0.0,0.0,0.0,0.0,0,13,9,59.09090909090909,40.909090909090914
GB,2008-03-16,20,38,1564.8684210526317,0.0,1857.0,1857.0,1857.0,20,0,0.0,0.0,0.0,0.0,0.0,0,15,23,39.473684210526315,60.526315789473685
GB,2008-03-17,14,26,1469.6538461538462,0.0,1561.0,1561.0,1561.0,14,0,0.0,0.0,0.0,0.0,0.0,0,20,6,76.92307692307693,23.076923076923077
GB,2008-03-18,14,32,1838.406249999999,10.274023338281626,1872.0,1860.0,1880.0,14,0,0.0,0.0,0.0,0.0,0.0,0,23,0,100.0,0.0
GB,2008-03-19,14,23,1842.0869565217397,1.5,1898.5,1897.3,1899.7,14,0,0.0,0.0,0.0,0.0,0.0,0,18,5,78.26086956521739,21.73913043478261
GB,2008-03-20,5,5,1662.0,0.0,1662.0,1662.0,1662.0,5,0,0.0,0.0,0.0,0.0,0.0,0,5,0,100.0,0.0
GB,2008-03-21,12,25,1522.8,10.0,1457.0,1449.0,1465.0,12,0,0.0,0.0,0.0,0.0,0.0,0,17,8,68.0,32.0
GB,2008-03-22,12,12,1622.25,0.0,1581.0,1581.0,1581.0,12,0,0.0,0.0,0.0,0.0,0.0,0,12,0,100.0,0.0
GB,2008-03-23,11,23,1536.2608695652175,13.36662510384228,1507.0,1489.4,1515.0,11,0,0.0,0.0,0.0,0.0,0.0,0,18,5,78.26086956521739,21.73913043478261
GB,2008-03-25,16,32,1753.0625,1.0,1904.0,1903.2,1904.8,16,0,0.0,0.0,0.0,0.0,0.0,0,18,14,56.25,43.75
GB,2008-03-26,7,7,1587.0,0.0,1587.0,1587.0,1587.0,7,0,0.0,0.0,0.0,0.0,0.0,0,7,0,100.0,0.0
GB,2008-03-27,12,12,1608.4999999999998,0.0,1576.0,1576.0,1576.0,12,0,0.0,0.0,0.0,0.0,0.0,0,0,7,0.0,100.0
GB,2008-03-28,14,14,1821.7857142857144,0.0,1910.0,1910.0,1910.0,14,0,0.0,0.0,0.0,0.0,0.0,0,5,0,100.0,0.0
GB,2008-03-30,16,30,1660.8666666666666,0.0,1883.0,1883.0,1883.0,16,0,0.0,0.0,0.0,0.0,0.0,0,7,16,30.434782608695656,69.56521739130434
GB,2008-03-31,9,27,1875.3333333333333,8.178562764256865,1876.0,1867.2,1883.2,9,0,0.0,0.0,0.0,0.0,0.0,0,18,9,66.66666666666666,33.33333333333333
GB,2008-04-02,21,39,1812.3589743589744,7.930251502246879,1902.0,1891.6,1906.8,21,0,0.0,0.0,0.0,0.0,0.0,0,32,7,82.05128205128204,17.94871794871795
GB,2008-04-03,13,27,1560.5555555555557,10.03327796219494,1576.0,1560.8,1579.2,13,0,0.0,0.0,0.0,0.0,0.0,0,20,7,74.07407407407408,25.925925925925924
GB,2008-04-04,9,9,1914.0,0.0,1914.0,1914.0,1914.0,9,0,0.0,0.0,0.0,0.0,0.0,0,9,0,100.0,0.0
GB,2008-04-06,10,10,1335.7999999999995,0.0,1551.0,1551.0,1551.0,10,0,0.0,0.0,0.0,0.0,0.0,0,6,4,60.0,40.0
GB,2008-04-07,15,15,1779.0,0.0,1921.0,1921.0,1921.0,15,0,0.0,0.0,0.0,0.0,0.0,0,15,0,100.0,0.0
GB,2008-04-08,13,19,1584.1578947368423,0.0,1593.0,1593.0,1593.0,13,0,0.0,0.0,0.0,0.0,0.0,0,13,0,100.0,0.0
GB,2008-04-09,6,6,1598.0,0.0,1598.0,1598.0,1598.0,6,0,0.0,0.0,0.0,0.0,0.0,0,6,0,100.0,0.0
GB,2008-04-10,6,18,1597.3333333333333,16.49915822768611,1594.0,1582.0,1614.0,6,0,0.0,0.0,0.0,0.0,0.0,0,6,12,33.33333333333333,66.66666666666666
